CD_CIRURGIA,DS_CIRURGIA,Codigo Tabela AMB,SN_ATIVO
3068,TRATAMENTO MICROCIRURGICO DE TUMOR DE NERVO PERIFERICO/NEUROMA,,S
3216,ESTUDO ELETROFISIOLOGICO DIAGNOSTICO,,S
3154,ENDOCARDITE DA VALVULA PULMONAR,,S
3114,CORRECAO ENDOVASCULAR DE ANEURISMA / DISSECCAO DA AORTA ABDOMINAL E ILIACAS C/ ENDOPROTESE BIFURCADA,,S
3067,TRATAMENTO DE MOVIMENTO ANORMAL POR ESTEREOTAXIA COM MICRO-REGISTRO,,S
3066,TRATAMENTO DE MOVIMENTO ANORMAL POR ESTEREOTAXIA,,S
3065,TRATAMENTO DE LESAO DO SISTEMA NEUROVEGETATIVO POR AGENTES QUIMICOS,,S
3064,TRATAMENTO DE DOR POR ESTEREOTAXIA,,S
3063,TRATAMENTO DE ANEURISMA GIGANTE POR OCLUSAO DO VASO PORTADOR,,S
3062,TRATAMENTO CONSERVADOR DE TUMOR DO SISTEMA NERVOSO CENTRAL,,S
3061,TRATAMENTO CIRURGICO DE SINDROME COMPRESSIVA EM TUNEL OSTEO-FIBROSO AO NIVEL DO CARPO,,S
3060,TRATAMENTO CIRURGICO DE PLATIBASIA  MALFORMACAO DE ARNOLD CHIARI,,S
3059,TRATAMENTO CIRURGICO DE OSTEOMIELITE DO CRANIO,,S
3058,TRATAMENTO CIRURGICO DE NEUROPATIA COMPRESSIVA COM OU SEM MICROCIRURGIA,,S
3213,ESTUDO ELETROFISIOLOGICO TERAPEUTICO II (ABLACAO DE TAQUICARDIA VENTRICULAR SUSTENTADA C/ CARDIOPATI,,S
3201,ESTUDO ELETROFISIOLOGICO TERAPEUTICO I (ABLACAO DO NODULO ARCHOV-TAWARA),,S
3100,CESARIANA EM GESTACAO DE RISCO,,S
3160,ORQUICTOMIA SUBCAPSULAR BILATERAL,,S
3124,TRATAMENTO DE HEMATURIA OU SANGRAMENTO GENITAL POR EMBOLIZACAO (INCLUI ESTUDO ANGIOGRAFICO E/OU ENDO,,S
3107,INJECAO INTRA-VITREO,,N
3014,MICROCIRURGIA PARA RESSECCAO UNILOBAR EXTRATEMPORAL COM MONITORAMENTO INTRAOPERATORIO,,S
3013,MICROCIRURGIA PARA RESSECCAO MULTILOBAR / HEMISFERECTOMIA / CALOSOTOMIA,,S
3012,MICROCIRURGIA PARA MALFORMACAO ARTERIO-VENOSA CEREBRAL,,S
3011,MICROCIRURGIA PARA LOBECTOMIA TEMPORAL / AMIGDALO-HIPOCAMPECTOMIA SELETIVA,,S
3010,MICROCIRURGIA PARA LESIONECTOMIA SEM MONITORAMENTO INTRAOPERATORIO,,S
3009,MICROCIRURGIA PARA LESIONECTOMIA COM MONITORAMENTO INTRAOPERATORIO,,S
3008,MICROCIRURGIA PARA BIOPSIA DE MEDULA ESPINHAL OU RAIZES,,S
3007,"MICROCIRURGIA PARA ANEURISMA DA CIRULACAO CEREBRAL POSTERIOR MENOR QUE 1,5 CM",,S
2993,MICROCIRURGIA COM CORDOTOMIA / MIELOTOMIA A CEU ABERTO,,S
2992,MICROCIRURGIA CEREBRAL ENDOSCOPICA,,S
2929,UNIFOCALIZACAO DE RAMOS DA ARTERIA PULMONAR S/ CIRCULACAO EXTRACORPOREA,,S
2928,UNIFOCALIZACAO DE RAMOS DA ARTERIA PULMONAR C/ CIRCULACAO EXTRACORPOREA,,S
2926,TROCA DE GERADOR DE ELETRODOS NO MARCAPASSO MULTI-SITIO,,S
2925,TROCA DE GERADOR DE ELETRODOS DE MARCAPASSO DE CAMARA DUPLA,,S
2924,TROCA DE GERADOR DE ELETRODOS DE CARDIO-DESFIBRILADOR MULTI-SITIO,,S
2923,TROCA DE GERADOR DE ELETRODOS DE CARDIO-DESFIBRILADOR,,S
2922,TROCA DE GERADOR DE ELETRODO DE MARCAPASSO DE CAMARA UNICA,,S
2921,TROCA DE GERADOR DE MARCAPASSO MULTI-SITIO,,S
2920,TROCA DE GERADOR DE MARCAPASSO DE CAMARA UNICA,,S
2919,TROCA DE GERADOR DE MARCAPASSO DE CAMARA DUPLA,,S
2918,TROCA DE GERADOR DE CARDIO-DESFIBRILADOR MULTI-SITIO,,S
2917,TROCA DE GERADOR DE CARDIO-DESFIBRILADOR DE CAMARA UNICA/DUPLA,,S
2916,TROCA DE ELETRODOS DE SEIO CORONARIO NO CARDIOVERSOR DESFIBRILADOR,,S
2915,TROCADE ELETRODOS DE MARCAPASSO NO MARCAPASSO MULTI-SITIO,,S
2914,TROCA DE LETRODOS DE MARCAPASSO NO CARDIO-DESFIBRILADOR MULTI-SITIO,,S
2913,TROCA DE ELETRODOS DE MARCAPASSO EM CARDIO-DESFIBRILADOR DE CAMARA DUPLA TRANSVENOSO,,S
2912,TROCA DE ELETRODOS DE MARCAPASSO DE CAMARA UNICA,,S
2911,TROCA DE ELETRODOS DE MARCAPASSO DE CAMARA DUPLA,,S
2910,TROCA DE ELETRODOS DE DESFIBRILADOR NO CARDIO-DESFIBRILADOR MULTI-SITIO,,S
2909,TROCA DE ELETRODOS DE DESFIBRILADOR DE CARDIO-DESFIBRILADOR TRANSVENOSO,,S
2908,TROCA DE CONJUNTO DO SEIO  CORONARIO NO MARCAPASSO MULTI-SITIO,,S
2846,CORRECAO DE LESOES NA TRANSPOSICAO CORRIGIDA DOS VASOS DA BASE,,S
2845,CORRECAO DE JANELA AORTO-PULMONAR (4 A 110ANOS),,S
2844,CORRECAO DE JANELA AORTO-PULMONAR,,S
2843,CORRECAO DE INTERRUPCAO DO ARCO AORTICO,,S
2842,CORRECAO DE INSUFICIENCIA MITRAL CONGENITA,,S
2841,CORRECAO DE INSUFICIENCIA DA VALVULA TRICUSPIDE,,S
2790,FRATURA COMPLETA DE MAXILA,,S
2621,ARTERIOGRAFIA SELETIVA POR CATETER POR VASO,,S
2620,ARTERIOGRAFIA CERVICO TORACICO,,S
2619,ARTERIOGRAFIA PARA INVESTIGACAO DE ISQUEMIA CEREBRAL,,S
2618,ARTERIOGRAFIA PARA INVESTIGACAO DE HEMORRAGIA CEREBRAL,,S
2617,ARTERIOGRAFIA PELVICA,,S
2616,ARTERIOGRAFIA SELETIVA DE CAROTIDAS,,S
2615,ARTERIOGRAFIA DOS MEMBROS UNILATERAL OU BILATERAL,,S
2614,ARTERIOGRAFIA PARA INVESTIGACAO DA DOENCA ATEROSCLEROTICA AORTO ILIACA E DISTAL,,S
2613,IMPLANTE DE MARCA PASSO PROVISORIO,,S
2612,ANGIOPLASTIA EM ENXERTO CORONARIO COM IMPLANTE DE PROTESE,,S
2611,ANGIOPLASTIA EM ENXERTO CORONARIO,,S
2610,ANGIOPLASTIA CORONARIANA PRIMARIA INCLUI CATETERISMO,,S
2609,ANGIOPLASTIA CORONARIANA COM IMPLANTE DE PROTESE INTRALUMINAL,,S
2608,ANGIOPLASTIA CORONARIANA COM IMPLANTE DE DUPLA PROTESE INTRALUMINAL,,S
2607,ANGIOPLASTIA CORONARIANA,,S
2991,IMPLANTE INTRAVENTRICULAR DE BOMBA DE INFUSAO DE FARMACOS,,S
2985,EXPLORACAO DIAGNOST CIRURG P/ IMPLANT UNI DE ELETRODOS INVASIVOS (INCLUI VIDEO-ELETROENCEFALOGRAMA),,S
2984,EXPLORACAO DIAGNOST CIRURGICA P/ IMPLANT BILATERAL DE ELETRODOS INVASIVOS (INCLUI VIDEO-ELETRODOS),,S
2983,ENXERTO MICROCIRURGICO DE NERVO PERIFERICO (2 OU MAIS NERVOS),,S
2980,EMBOLIZACAO DE MALFORMACAO ARTERIO-VENOSA INTRAPARENQUIMA DO SISTEMA NERVOSO CENTRAL,,S
2979,EMBOLIZACAO DE MALFORMACAO ARTERIO-VENOSA DURAL SIMPLES DO SISTEMA NERVOSO CENTRAL,,S
2978,EMBOLIZACAO DE MALFORMACAO ARTERIO-VENOSA DURAL COMPLEXA DO SISTEMA NERVOSO CENTRAL,,S
2977,EMBOLIZACAO DE FISTULA CAROTIDO-CAVERNOSA COM BALOES DESTACAVEIS,,S
2976,EMBOLIZACAO DE FISTULA ARTERIO-VENOSA DA CABECA E PESCOCO,,S
2975,EMBOLIZACAO DE ANEURISMA CEREBRAL MENOR QUE 8MM COM COLO LARGO,,S
2974,EMBOLIZACAO DE ANEURISMA CEREBRAL MENOR QUE 8MM COM COLO ESTREITO,,S
2973,"EMBOLIZACAO DE ANEURISMA CEREBRAL MENOR QUE 1,5CM COM COLO ESTREITO",,S
2972,"EMBOLIZACAO DE ANEURISMA CEREBRAL MENOR DO QUE  1,5CM COM COLO LARGO",,S
2971,"EMBOLIZACAO DE ANEURISMA CEREBRAL MAIOR QUE 1,5CM COM COLO LARGO",,S
2970,"EMBOLIZACAO DE ANEURISMA CEREBRAL MAIOR QUE 1,5CM COM COLO ESTREITO",,S
2969,EMBOLIZACAO DE ANEURISMA CEREBRAL DE 8 A 15MM COM COLO LARGO,,S
2968,EMBOLIZACAO DE ANEURISMA CEREBRAL DE 8 A 15 MM C/ COLO ESTREITO,,S
2964,DERIVACAO VENTRICULAR PARA PERITONEO/ATRIO/PLEURA/RAQUE,,S
2962,DERIVACAO RAQUE-PERITONEAL,,S
2961,CRANIOTOMIA PARA RETRADA DE TUMOR INTRACRANIANO,,S
2960,CRANIOTOMIA PARA RETIRADA DE TUMOR CEREBRAL INCLUSIVO,,S
2958,CRANIOTOMIA PARA RETIRADA DE CISTO / ABSCESSO/GRANULOMA ENCEFALICO ( C/ TECNICA COMPLEMENTAR),,S
2957,CRANIOTOMIA PARA RETIRADA DE CISTO / ABSCESSO/GRANULOMA ENCEFALICO,,S
2956,CRANIOTOMIA PARA BIOPSIA ENCEFALICA,,S
2954,CRANIOTOMIA PARA BIOPSIA ENCEFALICA (COM TECNICA COMPLEMENTAR),,S
2953,CARNIOTOMIA DESCOMPRESSIVA DA FOSSA POSTERIOR,,S
2951,CRANIOTOMIA DESCOMPROSSIVA,,S
2907,TROCA DE ARCO AORTICO,,S
2906,TROCA DE AORTA ASCENDENTE,,S
2905,TRATAMENTO DE FERIMENTO CARDIACO PERFURO CORTANTE,,S
2904,TRATAMENTO DE CONTUSAO MIOCARDICA,,S
2903,REVASCULARIZACAO MIOCARDICA S/ USO DE EXTRACORPOREA  (C/ 2 OU MAIS ENXERTOS),,S
2902,REVASCULARIZACAO MIOCARDICA S/ USO DE EXTRACORPOREA,,S
2901,REVASCULARIZACAO MIOCARDICA C/ USO DE EXTRACORPOREA (C/ 2 OU MAIS ENXERTOS),,S
2899,RETIRADA DE SISTEMA DE ESTIMULACAO CARDIACA ARTIFICIAL,,S
2898,RESSECCAO DE TUMOR INTRACARDIACO,,S
2897,RESSECCAO DE MEMBRANA SUB-AORTICA,,S
2896,RESSECCAO DE ENDOMIOCARDIOFIBROSE,,S
2895,REPOSICIONAMENTO DE ELETRODOS DE MARCAPASSO MULTI-SITIO,,S
2894,REPOSICIONAMENTO DE ELETRODOS DE MARCAPASSO,,S
2893,REPOSICIONAMENTO DE ELETRODOS DE CARDIOVERSOR DESFIBRILADOR,,S
2793,DIAGNOSTICO E/OU ATENDIMENTO DE URGENCIA EM CLINICA CIRURGICA,,S
2715,RESSECCAO DE TUMOR RETROPERITONIAL C/ RESSECCAO DE ORGAOS CONTIGUOS EM ONCOLOGIA,,S
2714,PANCREATO - ENTEROSTOMIA EM ONCOLOGIA,,S
2892,RECONSTRUCAO  DA RAIZ DA AORTA COM TUBO VALVADO,,S
2889,PLASTIA VALVAR C/ REVASCULARIZACAO MIOCARDICA,,S
2888,PLASTIA VALVAR,,S
2887,PLASTICA DE LOJA DE GERADOR DE SISTEMA DE ESTIMULACAO CARDIACA ARTIFICIAL,,S
2885,PERIOCARDIOCENTESE,,S
2884,PERICARDIECTOMIA,,S
2883,PERICARDIECTOMIA,,S
2882,MANUTENCAO DE ASSISTENCIA CIRCULATORIA,,S
2881,LIGADURA DE FISTULA SISTEMICO-PULMONAR,,S
2880,INSTALACAO DE CATETER DE TERMODILUICAO,,S
2879,INSTALACAO DE ASSISTENCIA CIRCULATORIA,,S
2878,INFARTECTOMIA / ANEURISMECTOMIA ASSOCIADA OU NAO A REVASCULARIZACAO MIOCARDICA,,S
2877,IMPLANTE DE PROTESE VALVAR,,S
2876,IMPLANTE DE MARCAPASSO TEMPORARIO TRANSVERSO,,S
2875,IMPLANTE DE MARCAPASSO DE CAMARA TRANSVENOSO,,S
2874,IMPLANTE DE MARCAPASSO DE CAMARA UNICA EPIMIOCARDICO,,S
2873,IMPLANTE DE CAMARA DUPLA TRANSVENOSO,,S
2872,IMPLANTE DE MARCAPASSO DE CAMARA DUPLA TRANSVENOSO,,S
2833,CORRECAO DE DUPLA VIA DE SAIDA DO VENTRICULO DIREITO,,S
2832,CORRECAO DE DRENAGEM ANOMALA TOTAL DE VEIAS PULMONARES,,S
2831,CORRECAO DE DRENAGEM ANOMALA PARCIAL DE VEIAS PULMONARES,,S
2830,CORRECAO DE DRENAGEM ANOMALA DO RETORNO SISTEMICO,,S
2829,CORRECAO DE CORONARIA ANOMALA (04 A 110),,S
2828,CORRECAO DE CORONARIA ANOMALA (0 A 3 ANOS),,S
2827,CORRECAO DE COR TRIATRIATUM,,S
2826,CORRECAO DE COMUNICACAO INTER-VENTRICULAR E INSUFICIENCIA AORTICA,,S
2825,CORRECAO DE COMUNICACAO INTER-VENTRICULAR,,S
2824,CORRECAO DE COARCTACAO DA AORTA COM CEC,,S
2823,CORRECAO DE COARCTACAO DA AORTA,,S
2822,CORRECAO DE BANDA ANOMALA DO VENTRICULO DIREITO,,S
2821,CORRECAO DE ATRIO UNICO,,S
2820,CORRECAO DE ATRESIA PULMONAR E COMUNICACAO ITERVENTRICULAR,,S
2819,CORRECAO DE ANEURISMA/DISSECCAO DA AORTA TORACO-ABDOMINAL,,S
2818,COLOCACAO DE BALAO INTRA-AORTICO,,S
2817,CARDIOTOMIA PARA RETIRADA DE CORPO ESTRANHO,,S
2816,CARDIORRAFIA,,S
2815,BANDAGEM DA ARTERIA PULMONAR,,S
2814,ANASTOMOSE SISTEMICO-PULMONAR,,S
2813,ANASTOMOSE SISTEMICO PULMONAR COM CEC,,S
2812,ANASTOMOSE CAVO-PULMONAR TOTAL,,S
2811,ANASTOMOSE CAVO-PULMONAR BIDIRECIONAL,,S
2810,AMPLIACAO DE VIA DE SAIDA DO VENTRICULO ESQUERDO,,S
2809,AMPLIACAO DE VIA DE SAIDA DO VENTRICULO DIREITO E/OU RAMOS PULMONARES,,S
2808,ABERTURA DE ESTENOSE PULMONAR VALVAR,,S
2807,ABERTURA DE ESTENOSE AORTICA VALVAR,,S
2806,ABERTURA DE COMUNICACAO INTER-ATRIAL,,S
2803,INJECAO INTRA-VITREO,,S
2742,ANEXECTOMIA UNI/BILATERAL EM ONCOLOGIA,,S
2740,F.O.-GINECOLOGIA - GENERICO,,S
2739,PROCTOCOLECTOMIA TOTAL EM ONCOLOGIA,,S
2738,EXENTERACAO PELVICA TOTAL EM ONCOLOGIA,,S
2737,EXENTERACAO PELVICA POSTERIOR EM ONCOLOGIA,,S
2734,PROCTOCOLECTOMIA TOTAL EM ONCOLOGIA,,S
2733,COLOSTOMIA EM ONCOLOGIA,,S
2732,COLECTOMIA TOTAL EM ONCOLOGIA,,S
2731,COLECTOMIA PARCIAL (HEMICOLECTOMIA) EM ONCOLOGIA,,S
2729,F.O - COLO-PROTOLOGIA - GENERICO,,S
2727,RESSECCAO ALARGADA DE TUMOR DE PARTES MOLES DE PAREDE ABDOMINAL EM ONCOLOGIA,,S
2725,COLECISTECTOMIA EM ONCOLOGIA,,S
2724,METASTASECTOMIA HEPATICA EM ONCOLOGIA,,S
2722,BIOPSIAS MULTIPLAS INTRA-ABDOMINAIS EM ONCOLOGIA,,S
2721,QUIMIOEMBOLIZACAO DE CARCINOMA HEPATICO,,S
2720,TRATAMENTO DE CARCINOMA HEPATICO POR RADIOFREQUENCIA,,S
2719,ALCOOLIZACAO PERCUTANEA DE CARCINOMA HEPATICO,,S
2718,SUPRARRENALECTOMIA EM ONCOLOGIA,,S
2717,"RESSECCAO MULTIPLA DE SEGMENTOS DO TUBO DIGESTIVO(ESOFAGO,ESTOMAGO E INTESTINO DELGADO) EM ONCOLOGIA",,S
2716,RESSECCAO DE TUMOR RETROPERITONIAL C/ RESECCAO DE ORGAOS CONTIGUOS EM ONCOLOGIA,,S
2712,PANCREATECTOMIA PARCIAL EM ONCOLOGIA,,S
2711,GASTROENTEROANASTOMOSE EM ONCOLOGIA,,S
2709,ESPLENECTOMIA EM ONCOLOGIA,,S
2707,ESOFAGOCOLOPLASTIA OU ESOFAGOGASTROPLASTIA EM ONCOLOGIA,,S
2705,COLEDOCOSTOMIA C/ OU S/ COLECISTECTOMIA EM ONCOLOGIA,,S
2704,ANASTOMOSE BILEO-DIGESTIVA EM ONCOLOGIA,,S
2676,RESSECCAO DE GLANDULA SUBMANDIBULAR EM ONCOLOGIA,,S
2675,RESSECCAO DE GLANDULA SALIVAR MENOR EM ONCOLOGIA,,S
2674,F.O. CABECA E PESCOCO - GENERICO,,S
2673,LINFADENECTOMIA INGUINO-ILIACA UNILATERAL EM ONCOLOGIA,,S
2672,LINFADENECTOMIA SELETIVA GUIADA(LINFONODO SENTINELA) EM ONCOLOGIA,,S
2671,LINFADENECTOMIA INGUINAL UNILATERAL EM ONCOLOGIA,,S
2669,LINFADENECTOMIA AXILAR UNILATERAL EM ONCOLOGIA,,S
2667,LINFADENECTOMIA MEDIASTINAL EM ONCOLOGIA,,S
2666,LINFADENECTOMIA CERVICAL RECORRENCIAL UNILATERAL EM ONCOLOGIA,,S
2664,LINFADENECTOMIA RADICAL MODIFICADA CERVICAL UNILATERAL EM ONCOLOGIA,,S
2662,LINFADENECTOMIA SUPRACLAVICULAR UNILATERAL EM ONCOLOGIA,,S
2661,LINFADENECTOMIA SUPRACLAVICULAR BILATERAL EM ONCOLOGIA,,S
2658,LINFADENECTOMIA RADICAL CERVICAL UNILATERAL EM ONCOLOGIA,,S
2656,LINFADENECTOMIA RADICAL AXILAR UNILATERAL EM ONCOLOGIA,,S
2655,LINFADENECTOMIA RADICAL AXILAR BILATERAL EM ONCOLOGIA,,S
2654,LINFADENECTOMIA ILEO-LOMBAR EM ONCOLOGIA,,S
2653,LINFADENECTOMIA PELVICA EM ONCOLOGIA,,S
2652,F.O. SISTEMA LINFATICO - GENERICO,,S
2651,AMPUTACAO TOTAL AMPLIADA DE PENIS EM ONCOLOGIA,,S
2649,SUPRARRENALECTOMIA EM ONCOLOGIA,,S
2648,RESSECCAO DE TUMORES MULTIPLOS E SIMULTANEOS DO TRATO URINARIO EM ONCOLOGIA,,S
2646,RESSECCAO DE COLO VESICAL A CEU ABERTO EM ONCOLOGIA,,S
2643,ORQUIECTOMIA UNI OU BILATERAL C/ ESVAZIAMENTO GANGLIONAR EM ONCOLOGIA,,S
2948,CORDOTOMIA / MIELOTOMIA POR RADIOFREQUENCIA,,S
2946,ANGIOLPLASTIA INTRACRANIANA EM VASO-ESPASMO,,S
2945,ANASTOMOSE VASCULAR EXTRA / INTRACRANIANA,,S
2944,ALCOOLIZACAO DE TRIGEMIO,,S
2933,ARTERIOGRAFIA SELETIVA VERTEBRAL,,S
2932,ARTERIOGRAFIA SELETIVA DE CAROTIDA,,S
2931,ARTERIOGRAFIA P/ INVESTIGACAO DE HEMORRAGIA CEREBRAL,,S
2930,ANGIOGRAFIA DE ARCO AORTICO E TRONCOS SUPRA-AORTICOS,,S
2868,IMPLANTE DE CARDIOVERSOR DESFIBRIL MULTI-SITIO ENDOCAVITARIO C/ REVERSAO P/ EPIMIOCARDICO POR TO,,S
2867,IMPLANTE DE CARDIOVERSOR DESFIBRILADOR DE CAMARA UNICA TRANSVENOSO,,S
2864,IMPLANTE DE CARIOV DESFIB (CDI)MULTI-SITIO TRANSV EPIMIOCARDICO POR TORACOT P/ IMPLANTE DE ELETRODO,,S
2863,IMPLANTE COM TROCA DE POSICAO DE VALVAS (CIRURGIA DE ROSS),,S
2862,FECHAMENTO DE COMUNICACAO INTERVENTRICULAR,,S
2861,FECHAMENTO DE COMUNICACAO INTERATRIAL,,S
2860,EXERESE DE CISTO PERICARDICO,,S
2859,DRENAGEM COM BIOPSIA DE PERICARDIO,,S
2858,CORRECOES DE ANOMALIAS DO ARCO AORTICO,,S
2857,CORRECAO DO CANAL ATRIO-VENTRICULAR (TOTAL),,S
2856,CORRECAO DO CANAL ATRIO-VENTRICULAR (PARCIAL/INTERMEDIARIO),,S
2855,CORRECAO DE VENTRICULO UNICO,,S
2854,CORRECAO DE TRONCO ARTERIOSO PERSISTENTE,,S
2853,CORRECAO DE TRANSPOSICAO DOS GRANDES VASOS DA BASE (0 A 03 ANOS),,S
2852,CORRECAO DE TRANSPOSICAO DE GRANDES VASOS DA BASE (04 A 110 ANOS),,S
2851,CORRECAO DE TETRALOGIA DE FALLOT E VARIANTES (04 A 110 ANOS),,S
2850,CORRECAO DE TETRALOGIA DE FALLOT E VARIANTES (0 A 3 ANOS),,S
2849,CORRECAO DE PERSISTENCIA DO CANAL ARTERIAL NO RECEM-NASCIDO,,S
2848,CORRECAO DE PERSISTENCIA DO CANAL ARTERIAL,,S
2847,CORRECAO DE LESOES NA TRANSPOSICAO CORRIGIDA DOS VASOS DA BASE,,S
2788,LARINGECTOMIA PARCIAL EM ONCOLOGIA,,S
2787,EXTIRPACAO DE TUMOR DO CAVUM EM ONCOLOGIA,,S
2786,F.O.OTORRINOLARINGOLOGIA - GENERICO,,S
2784,RESSECCAO DE LESAO NAO PALPAVEL DE MAMA COM MARCACAO EM ONCOLOGIA (POR MAMA),,S
2782,EXTIRPACAO DE MAMILO EM ONCOLOGIA,,S
2781,F.O. - MASTOLOGIA - GENERICO,,S
2780,TIMECTOMIA EM ONCOLOGIA,,S
2779,RESSECCAO PULMONAR EM CUNHA EM ONCOLOGIA,,S
2778,SEGMENTECTOMIA PULMONAR EM ONCOLOGIA,,S
2777,TORACECTOMIA SIMPLES EM ONCOLOGIA,,S
2775,F.O. - CIRURGIA TORACICA - GENERICO,,S
2774,F.O. NEUROCIRURGIA - GENERICO,,S
2773,DESARTICULACAO ESCAPULO-TORACICA INTERNA EM ONCOLOGIA,,S
2772,DESARTICULACAO INTERESCAPULO-TORACICA EM ONCOLOGIA,,S
2771,RESSECCAO DE TUMOR E RECONSTRUCAO C/ ENXERTO EM ONCOLOGIA,,S
2770,SACRALECTOMIA (ENDOPELVECTOMIA) EM ONCOLOGIA,,S
2768,DESARTICULACAO INTERESCAPULO -TORACICA EM ONCOLOGIA,,S
2767,DESARTICULACAO INTERESCAPULO-MAMO-TORACICA EM ONCOLOGIA,,S
2766,HEMIPELVECTOMIA EM ONCOLOGIA,,S
2763,F.O. - OSSOS E PARTES MOLES - GENERICO,,S
2762,EXTIRPACAO MULTIPLA DE LESAO DA PELE OU TECIDO CELULAR SUBCUTANEO EM ONCOLOGIA,,S
2761,RECONSTRUCAO C/ RETALHO OSTEOMIOCUTANEO EM ONCOLOGIA,,S
2759,RECONSTRUCAO POR MICROCIRURGIA (QUALQUER PARTE) EM ONCOLOGIA,,S
2757,EXTIRPACAO E SUPRESSAO MULTIPLA DE LESAO DA PELE E TECIDO CELULAR SUBCUTANEO EM ONCOLOGIA,,S
2755,EXCISAO EM CUNHA DE LABIO E SUTURA EM ONCOLOGIA,,S
2753,EXCISAO E RECONSTRUCAO TOTAL DE LABIO EM ONCOLOGIA,,S
2752,F.O. - PELE E CIRURGIA PLASTICA - GENERICO,,S
2751,RESSECCAO DE ESCLERA EM ONCOLOGIA,,S
2750,F.O. - OFTALMOLOGIA - GENERICO,,S
2748,HISTERECTOMIA COM OU SEM ANEXECTOMIA 9UNI/BILATERAL) EM ONCOLOGIA,,S
2747,TRAQUELECTOMIA RADICAL EM ONCOLOGIA,,S
2746,HISTERECTOMIA TOTAL EM ONCOLOGIA,,S
2745,HISTERECTOMIA C/ RESSECCAO DE ORGAOS CONTIGUOS EM ONCOLOGIA,,S
2743,COLPECTOMIA EM ONCOLOGIA,,S
2943,ALCOOLIZACAO DE NERVO CRANIANO,,S
2942,F.O - TUMORES DO SISTEMA NERVOSO - GENERICO,,S
2941,F.O. - TRAUMA E ANOMALIAS DO DESENVOLVIMENTO - GENERICO,,S
2940,F.O. TRATAMENTO NEURO-ENDOVASCULAR - GENERICO,,S
2939,F.O - TRATAMENTO NEUROCIRURGICO DA DOR FUNCIONAL - GENERICO,,S
2938,F.O - NEUROCIRURGIAS VASCULARES - GENERICO,,S
2937,F.O - NEUROCIRURGIA FUNCIONAL ESTEROTAXICA - GENERICO,,S
2936,F.O. - INVESTIGACAO E CIRURGIA DA EPILEPSIA - GENERICO,,S
2935,F.O. - COLUNA E NERVOS PERIFERICOS - GENERICO,,S
2870,IMPLANTE DE MARCAPASSO MULTI-SITIO EPIMIOCARDICO POR TORACOTOMIA P/ IMPLANTE DE ELETRODO,,S
2869,IMPLANTE DE MARCAPASSO CARDIACO MULTI-SITIO ENDOCAV C/ REVERSAO P/ EPIMIOCARDICO (POR TORACOTOMIA),,S
2840,CORRECAO DE HIPOPLASIA DE VENTRICULO ESQUERDO,,S
2839,CORRECAO DE HIPERTROFIA SEPTAL ASSIMETRICA,,S
2838,CORRECAO DE FISTULA AORTO-CAVITARIAS,,S
2837,CORRECAO DE ESTENOSE SUPRA-AORTICA,,S
2836,CORRECAO DE ESTENOSE MITRAL CONGENITA,,S
2835,CORRECAO DE ESTENOSE AORTICA (0 A 03 ANOS),,S
2834,CORRECAO DE DUPLA VIA DE SAIDA DO VENTRICULO ESQUERDO,,S
2702,F.O - ESOFAGO-GASTRO DUODENAL E VISCERAS ANEXAS E OUTROS ORGAOS INTRA-ABDOMINAIS - GENERICO,,S
2701,RESSECCAO DE TUMOR TIREOIDEANO POR VIA TRANSESTERNAL EM ONCOLOGIA,,S
2700,RESSECCAO DE LESAO MALIGNA  DE MUCOSA BUCAL EM ONCOLOGIA,,S
2698,LIGADURA DE CAROTIDA EM ONCOLOGIA,,S
2696,RECONSTRUCAO PARA FONACAO EM ONCOLOGIA,,S
2694,LARINGECTOMIA TOTALM EM ONCOLOGIA,,S
2693,LARINGECTOMIA PARCIAL EM ONCOLOGIA,,S
2692,EXENTERACAO DE ORBITA EM ONCOLOGIA,,S
2691,FARINGECTOMIA TOTAL EM ONCOLOGIA,,S
2690,FARINGECTOMIA PARCIAL EM ONCOLOGIA,,S
2688,MAXILECTOMIA TOTAL EM ONCOLOGIA,,S
2687,MAXILECTOMIA PARCIAL EM ONCOLOGIA,,S
2685,RESSECCAO PARCIAL DE LABIO COM ENXERTO OU RETALHO EM ONCOLOGIA,,S
2684,RESSECCAO EM CUNHA DE LABIO E SUTURA EM ONCOLOGIA,,S
2683,TIREOIDECTOMIA TOTAL EM ONCOLOGIA,,S
2682,TIREOIDECTOMIA TOTAL C/ ESVAZIAMENTO CERVICAL EM ONCOLOGIA,,S
2681,RESSECCAO DE LESAO MALIGNA C/ ESVAZIAMENTO GANGLIONAR EM ONCOLOGIA,,S
2680,RESSECCAO DE LESAO MALIGNA EM ONCOLOGIA,,S
2632,ANGIOPLASTIA INTRALUMINAL DE VASOS VISCERAIS RENAIS,,S
2631,ANGIOPLASTIA INTRALUMINAL DE VASOS VISCERAIS COM STENT RECOBERTO,,S
2630,ANGIOPLASTIA INTRALUMINAL DE VASOS VISCERAIS COM STENT NAO RECOBERTO,,S
2629,ANGIOPLASTIA INTRALUMINAL DE VASOS DO PESCOCO TRONCOS SUPRA AORTICOS COM STENT RECOBERTO,,S
2628,ANGIOPLASTIA INTRALUMINAL DE VASOS DO PESCOCO TRONCOS SUPRA AORTICOS COM STENT NAO RECOBERTO,,S
